statement_id,account_id,period_start,period_end,ending_balance,transmitted_at,available_at
STM-00512-202609,ACC-00512,2026-08-04,2026-09-03,1039.24,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00512-202610,ACC-00512,2026-09-04,2026-10-03,0.00,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00512-202611,ACC-00512,2026-10-04,2026-11-03,912.79,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00513-202607,ACC-00513,2026-06-04,2026-07-03,16285.89,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00513-202608,ACC-00513,2026-07-04,2026-08-03,28339.27,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00513-202609,ACC-00513,2026-08-04,2026-09-03,18618.79,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00513-202610,ACC-00513,2026-09-04,2026-10-03,17168.59,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00513-202611,ACC-00513,2026-10-04,2026-11-03,0.00,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00514-202607,ACC-00514,2026-06-21,2026-07-20,4126.41,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00514-202608,ACC-00514,2026-07-21,2026-08-20,2917.13,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00514-202609,ACC-00514,2026-08-21,2026-09-20,2326.02,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00514-202610,ACC-00514,2026-09-21,2026-10-20,3197.15,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00515-202607,ACC-00515,2026-06-09,2026-07-08,134.31,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00515-202608,ACC-00515,2026-07-09,2026-08-08,246.70,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00515-202609,ACC-00515,2026-08-09,2026-09-08,163.99,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00515-202610,ACC-00515,2026-09-09,2026-10-08,204.30,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00515-202611,ACC-00515,2026-10-09,2026-11-08,206.67,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00516-202607,ACC-00516,2026-06-09,2026-07-08,3910.48,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00516-202608,ACC-00516,2026-07-09,2026-08-08,1534.65,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00516-202609,ACC-00516,2026-08-09,2026-09-08,2126.22,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00516-202610,ACC-00516,2026-09-09,2026-10-08,2806.88,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00516-202611,ACC-00516,2026-10-09,2026-11-08,2996.79,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00517-202607,ACC-00517,2026-06-26,2026-07-25,1155.55,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00517-202608,ACC-00517,2026-07-26,2026-08-25,1399.35,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00517-202609,ACC-00517,2026-08-26,2026-09-25,1086.03,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00517-202610,ACC-00517,2026-09-26,2026-10-25,818.91,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00518-202607,ACC-00518,2026-06-21,2026-07-20,20578.25,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00518-202608,ACC-00518,2026-07-21,2026-08-20,19282.66,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00518-202609,ACC-00518,2026-08-21,2026-09-20,8722.54,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00518-202610,ACC-00518,2026-09-21,2026-10-20,19245.93,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00519-202607,ACC-00519,2026-06-13,2026-07-12,2897.66,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00519-202608,ACC-00519,2026-07-13,2026-08-12,2409.00,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00519-202609,ACC-00519,2026-08-13,2026-09-12,4165.61,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00519-202610,ACC-00519,2026-09-13,2026-10-12,1329.25,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00519-202611,ACC-00519,2026-10-13,2026-11-12,3464.71,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00520-202607,ACC-00520,2026-06-18,2026-07-17,7171.69,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00520-202608,ACC-00520,2026-07-18,2026-08-17,7633.68,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00520-202609,ACC-00520,2026-08-18,2026-09-17,6416.41,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00520-202610,ACC-00520,2026-09-18,2026-10-17,7617.85,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00521-202607,ACC-00521,2026-06-13,2026-07-12,1576.78,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00521-202608,ACC-00521,2026-07-13,2026-08-12,1397.94,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00521-202609,ACC-00521,2026-08-13,2026-09-12,1727.64,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00521-202610,ACC-00521,2026-09-13,2026-10-12,1545.21,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00521-202611,ACC-00521,2026-10-13,2026-11-12,1499.03,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00522-202607,ACC-00522,2026-06-13,2026-07-12,1221.06,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00522-202608,ACC-00522,2026-07-13,2026-08-12,2511.59,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00522-202609,ACC-00522,2026-08-13,2026-09-12,2262.93,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00522-202610,ACC-00522,2026-09-13,2026-10-12,2150.11,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00522-202611,ACC-00522,2026-10-13,2026-11-12,915.72,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00523-202607,ACC-00523,2026-06-09,2026-07-08,177.79,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00523-202608,ACC-00523,2026-07-09,2026-08-08,168.01,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00523-202609,ACC-00523,2026-08-09,2026-09-08,194.40,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00523-202610,ACC-00523,2026-09-09,2026-10-08,123.26,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00523-202611,ACC-00523,2026-10-09,2026-11-08,189.79,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00524-202607,ACC-00524,2026-06-09,2026-07-08,2371.04,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00524-202608,ACC-00524,2026-07-09,2026-08-08,2728.33,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00524-202609,ACC-00524,2026-08-09,2026-09-08,2110.75,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00524-202610,ACC-00524,2026-09-09,2026-10-08,1835.57,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00524-202611,ACC-00524,2026-10-09,2026-11-08,1594.43,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00525-202607,ACC-00525,2026-06-13,2026-07-12,1337.00,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00525-202608,ACC-00525,2026-07-13,2026-08-12,3361.21,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00525-202609,ACC-00525,2026-08-13,2026-09-12,0.00,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00525-202610,ACC-00525,2026-09-13,2026-10-12,3129.31,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00525-202611,ACC-00525,2026-10-13,2026-11-12,2506.46,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00526-202607,ACC-00526,2026-06-18,2026-07-17,722.24,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00526-202608,ACC-00526,2026-07-18,2026-08-17,746.94,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00526-202609,ACC-00526,2026-08-18,2026-09-17,1015.01,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00526-202610,ACC-00526,2026-09-18,2026-10-17,516.67,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00527-202607,ACC-00527,2026-06-09,2026-07-08,2473.10,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00527-202608,ACC-00527,2026-07-09,2026-08-08,1388.33,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00527-202609,ACC-00527,2026-08-09,2026-09-08,2153.27,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00527-202610,ACC-00527,2026-09-09,2026-10-08,2705.52,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00527-202611,ACC-00527,2026-10-09,2026-11-08,1028.69,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00528-202607,ACC-00528,2026-06-26,2026-07-25,119.96,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00528-202608,ACC-00528,2026-07-26,2026-08-25,36.38,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00528-202609,ACC-00528,2026-08-26,2026-09-25,186.95,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00528-202610,ACC-00528,2026-09-26,2026-10-25,213.56,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00529-202607,ACC-00529,2026-06-26,2026-07-25,1114.77,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00529-202608,ACC-00529,2026-07-26,2026-08-25,1061.18,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00529-202609,ACC-00529,2026-08-26,2026-09-25,622.92,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00529-202610,ACC-00529,2026-09-26,2026-10-25,687.72,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00530-202607,ACC-00530,2026-06-18,2026-07-17,1393.04,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00530-202608,ACC-00530,2026-07-18,2026-08-17,3260.53,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00530-202609,ACC-00530,2026-08-18,2026-09-17,1330.90,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00530-202610,ACC-00530,2026-09-18,2026-10-17,2701.95,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00531-202607,ACC-00531,2026-06-13,2026-07-12,0.00,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00531-202608,ACC-00531,2026-07-13,2026-08-12,4957.27,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00531-202609,ACC-00531,2026-08-13,2026-09-12,3592.69,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00531-202610,ACC-00531,2026-09-13,2026-10-12,2997.44,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00531-202611,ACC-00531,2026-10-13,2026-11-12,1930.14,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00532-202607,ACC-00532,2026-06-09,2026-07-08,6461.40,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00532-202608,ACC-00532,2026-07-09,2026-08-08,6880.62,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00532-202609,ACC-00532,2026-08-09,2026-09-08,5846.81,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00532-202610,ACC-00532,2026-09-09,2026-10-08,6247.33,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00532-202611,ACC-00532,2026-10-09,2026-11-08,6522.24,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00533-202607,ACC-00533,2026-06-18,2026-07-17,2643.18,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00533-202608,ACC-00533,2026-07-18,2026-08-17,2220.01,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00533-202609,ACC-00533,2026-08-18,2026-09-17,3371.41,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00533-202610,ACC-00533,2026-09-18,2026-10-17,1138.98,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00534-202607,ACC-00534,2026-06-09,2026-07-08,433.69,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00534-202608,ACC-00534,2026-07-09,2026-08-08,414.03,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00534-202609,ACC-00534,2026-08-09,2026-09-08,539.24,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00534-202610,ACC-00534,2026-09-09,2026-10-08,477.98,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00534-202611,ACC-00534,2026-10-09,2026-11-08,241.65,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00535-202607,ACC-00535,2026-06-21,2026-07-20,516.07,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00535-202608,ACC-00535,2026-07-21,2026-08-20,479.94,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00535-202609,ACC-00535,2026-08-21,2026-09-20,357.19,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00535-202610,ACC-00535,2026-09-21,2026-10-20,728.18,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00536-202607,ACC-00536,2026-06-04,2026-07-03,940.18,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00536-202608,ACC-00536,2026-07-04,2026-08-03,1197.19,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00536-202609,ACC-00536,2026-08-04,2026-09-03,0.00,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00536-202610,ACC-00536,2026-09-04,2026-10-03,1057.64,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00536-202611,ACC-00536,2026-10-04,2026-11-03,709.41,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00537-202607,ACC-00537,2026-06-04,2026-07-03,222.86,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00537-202608,ACC-00537,2026-07-04,2026-08-03,179.77,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00537-202609,ACC-00537,2026-08-04,2026-09-03,304.85,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00537-202610,ACC-00537,2026-09-04,2026-10-03,265.12,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00537-202611,ACC-00537,2026-10-04,2026-11-03,244.94,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00538-202607,ACC-00538,2026-06-13,2026-07-12,2051.58,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00538-202608,ACC-00538,2026-07-13,2026-08-12,2208.55,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00538-202609,ACC-00538,2026-08-13,2026-09-12,1565.14,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00538-202610,ACC-00538,2026-09-13,2026-10-12,2760.05,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00538-202611,ACC-00538,2026-10-13,2026-11-12,2240.98,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00539-202607,ACC-00539,2026-06-09,2026-07-08,2516.36,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00539-202608,ACC-00539,2026-07-09,2026-08-08,2144.32,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00539-202609,ACC-00539,2026-08-09,2026-09-08,1361.73,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00539-202610,ACC-00539,2026-09-09,2026-10-08,1854.09,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00539-202611,ACC-00539,2026-10-09,2026-11-08,0.00,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00540-202607,ACC-00540,2026-06-04,2026-07-03,4264.87,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00540-202608,ACC-00540,2026-07-04,2026-08-03,4312.09,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00540-202609,ACC-00540,2026-08-04,2026-09-03,5279.71,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00540-202610,ACC-00540,2026-09-04,2026-10-03,5662.66,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00540-202611,ACC-00540,2026-10-04,2026-11-03,2751.41,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00541-202607,ACC-00541,2026-06-26,2026-07-25,1879.05,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00541-202608,ACC-00541,2026-07-26,2026-08-25,1424.26,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00541-202609,ACC-00541,2026-08-26,2026-09-25,655.35,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00541-202610,ACC-00541,2026-09-26,2026-10-25,2295.63,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00542-202607,ACC-00542,2026-06-04,2026-07-03,353.92,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00542-202608,ACC-00542,2026-07-04,2026-08-03,411.74,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00542-202609,ACC-00542,2026-08-04,2026-09-03,527.36,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00542-202610,ACC-00542,2026-09-04,2026-10-03,424.81,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00542-202611,ACC-00542,2026-10-04,2026-11-03,443.34,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00543-202607,ACC-00543,2026-06-13,2026-07-12,1499.33,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00543-202608,ACC-00543,2026-07-13,2026-08-12,2262.94,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00543-202609,ACC-00543,2026-08-13,2026-09-12,1229.00,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00543-202610,ACC-00543,2026-09-13,2026-10-12,850.79,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00543-202611,ACC-00543,2026-10-13,2026-11-12,1502.80,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00544-202607,ACC-00544,2026-06-18,2026-07-17,1736.40,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00544-202608,ACC-00544,2026-07-18,2026-08-17,1482.06,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00544-202609,ACC-00544,2026-08-18,2026-09-17,1336.63,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00544-202610,ACC-00544,2026-09-18,2026-10-17,1717.35,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00545-202607,ACC-00545,2026-06-18,2026-07-17,5451.67,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00545-202608,ACC-00545,2026-07-18,2026-08-17,4088.61,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00545-202609,ACC-00545,2026-08-18,2026-09-17,4940.45,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00545-202610,ACC-00545,2026-09-18,2026-10-17,5697.66,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00546-202607,ACC-00546,2026-06-18,2026-07-17,2046.00,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00546-202608,ACC-00546,2026-07-18,2026-08-17,2354.61,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00546-202609,ACC-00546,2026-08-18,2026-09-17,2021.18,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00546-202610,ACC-00546,2026-09-18,2026-10-17,1715.98,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00547-202607,ACC-00547,2026-06-09,2026-07-08,2215.11,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00547-202608,ACC-00547,2026-07-09,2026-08-08,2281.00,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00547-202609,ACC-00547,2026-08-09,2026-09-08,1616.00,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00547-202610,ACC-00547,2026-09-09,2026-10-08,2022.11,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00547-202611,ACC-00547,2026-10-09,2026-11-08,1768.89,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00548-202607,ACC-00548,2026-06-04,2026-07-03,1648.63,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00548-202608,ACC-00548,2026-07-04,2026-08-03,1700.06,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00548-202609,ACC-00548,2026-08-04,2026-09-03,2367.40,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00548-202610,ACC-00548,2026-09-04,2026-10-03,1624.75,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00548-202611,ACC-00548,2026-10-04,2026-11-03,1457.36,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00549-202607,ACC-00549,2026-06-09,2026-07-08,1132.86,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00549-202608,ACC-00549,2026-07-09,2026-08-08,2296.84,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00549-202609,ACC-00549,2026-08-09,2026-09-08,1818.98,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00549-202610,ACC-00549,2026-09-09,2026-10-08,1405.96,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00549-202611,ACC-00549,2026-10-09,2026-11-08,2346.78,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00550-202608,ACC-00550,2026-07-13,2026-08-12,979.51,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00550-202609,ACC-00550,2026-08-13,2026-09-12,2092.65,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00550-202610,ACC-00550,2026-09-13,2026-10-12,0.00,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00550-202611,ACC-00550,2026-10-13,2026-11-12,1499.12,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00551-202607,ACC-00551,2026-06-09,2026-07-08,4987.94,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00551-202608,ACC-00551,2026-07-09,2026-08-08,5402.60,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00551-202609,ACC-00551,2026-08-09,2026-09-08,6277.93,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00551-202610,ACC-00551,2026-09-09,2026-10-08,5632.34,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00551-202611,ACC-00551,2026-10-09,2026-11-08,6925.64,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00552-202607,ACC-00552,2026-06-04,2026-07-03,444.82,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00552-202608,ACC-00552,2026-07-04,2026-08-03,0.00,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00552-202609,ACC-00552,2026-08-04,2026-09-03,452.32,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00552-202610,ACC-00552,2026-09-04,2026-10-03,498.24,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00552-202611,ACC-00552,2026-10-04,2026-11-03,625.58,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00553-202607,ACC-00553,2026-06-13,2026-07-12,1495.86,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00553-202608,ACC-00553,2026-07-13,2026-08-12,1176.91,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00553-202609,ACC-00553,2026-08-13,2026-09-12,1272.85,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00553-202610,ACC-00553,2026-09-13,2026-10-12,1199.25,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00553-202611,ACC-00553,2026-10-13,2026-11-12,1143.51,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00554-202607,ACC-00554,2026-06-26,2026-07-25,1006.24,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00554-202608,ACC-00554,2026-07-26,2026-08-25,1449.17,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00554-202609,ACC-00554,2026-08-26,2026-09-25,958.88,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00554-202610,ACC-00554,2026-09-26,2026-10-25,1078.25,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00555-202607,ACC-00555,2026-06-09,2026-07-08,4248.44,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00555-202608,ACC-00555,2026-07-09,2026-08-08,3922.58,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00555-202609,ACC-00555,2026-08-09,2026-09-08,3232.03,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00555-202610,ACC-00555,2026-09-09,2026-10-08,2623.11,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00555-202611,ACC-00555,2026-10-09,2026-11-08,3880.42,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00556-202607,ACC-00556,2026-06-13,2026-07-12,4270.49,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00556-202608,ACC-00556,2026-07-13,2026-08-12,4740.13,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00556-202609,ACC-00556,2026-08-13,2026-09-12,3262.66,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00556-202610,ACC-00556,2026-09-13,2026-10-12,2547.79,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00556-202611,ACC-00556,2026-10-13,2026-11-12,3723.25,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00557-202607,ACC-00557,2026-06-13,2026-07-12,2144.27,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00557-202608,ACC-00557,2026-07-13,2026-08-12,1790.70,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00557-202609,ACC-00557,2026-08-13,2026-09-12,1888.11,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00557-202610,ACC-00557,2026-09-13,2026-10-12,1994.29,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00557-202611,ACC-00557,2026-10-13,2026-11-12,1238.53,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00558-202607,ACC-00558,2026-06-21,2026-07-20,7046.91,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00558-202608,ACC-00558,2026-07-21,2026-08-20,5838.85,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00558-202609,ACC-00558,2026-08-21,2026-09-20,5442.12,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
